0.000113956007374 Palmar Sur, Costa Rica
0.000113868600493 Salalah, Oman
0.000113836414052 Ballalae Airport, Solomon Islands
0.000113836414052 Kagau Island Airport, Solomon Islands
0.000113836414052 Choiseul Bay Airport, Solomon Islands
0.000113783964262 Whitehorse Intl, Canada
0.000113676654918 Takotna Airport, United States
0.000113676654918 Nikolai Airport, United States
0.000113660748397 Vinh Airport, Vietnam
0.000113463905313 Biratnagar, Nepal
0.000113463905313 Tumling Tar, Nepal
0.000113453297028 Quelimane, Mozambique
0.000113437638938 In Amenas, Algeria
0.000113416497466 Kochi, Japan
0.00011337321221 Lubango, Angola
0.000113331314261 Simon Bolivar, Colombia
0.000113322407274 Udon Thani, Thailand
0.000113321409372 Hilo Intl, United States
0.000113306109216 General Lucio Blanco Intl, Mexico
0.000113237543772 Changzhi Airport, China
0.000113208462146 Gander Intl, Canada
0.00011317748971 Labasa Airport, Fiji
0.00011317748971 Vunisea Airport, Fiji
0.000113007583 Luoyang Airport, China
0.000113003285672 Marina Di Campo, Italy
0.000112864195035 Cabo Frio International Airport, Brazil
0.000112811041936 Newport News Williamsburg Intl, United States
0.000112737079855 Tri State Milton J Ferguson Field, United States
0.000112626866358 Wanxian Airport, China
0.000112623853819 Toyama, Japan
0.000112608052584 Bartolomeu Lisandro, Brazil
0.00011259538308 Tuktoyaktuk, Canada
0.00011259538308 Paulatuk, Canada
0.000112407973579 Borba Airport, Brazil
0.000112362850861 Mazamet, France
0.000112296955281 Trà Nóc Airport, Vietnam
0.000112116571814 Kamloops, Canada
0.000112111914211 Uytash, Russia
0.000112103875325 Gainesville Rgnl, United States
0.00011205358318 Niagara Falls Intl, United States
0.000111977293135 Sarasota Bradenton Intl, United States
0.000111840077893 Oguzeli, Turkey
0.000111827185093 Cam Ranh Airport, Vietnam
0.000111751170112 Fort Hope Airport, Canada
0.000111728009012 Akureyri, Iceland
0.000111728009012 Egilsstadir, Iceland
0.000111728009012 Isafjordur, Iceland
0.000111721243133 Griffith Airport, Australia
0.000111721243133 Parkes Airport, Australia
0.000111721243133 Bathurst Airport, Australia
0.000111721243133 Narrandera Airport, Australia
0.000111708358653 Urgench Airport, Uzbekistan
0.000111652275205 Hovden, Norway
0.000111645543814 Kruger Mpumalanga International Airport, South Africa
0.000111599368057 Yancheng Airport, China
0.00011157583588 Lampedusa, Italy
0.000111504779675 Spring Point, Bahamas
0.000111504779675 Colonel Hill Airport, Bahamas
0.000111501033 Jingdezhen Airport, China
0.000111500748661 Ryum Airport, Norway
0.000111372279995 Kapalua, United States
0.000111351026173 Malanje, Angola
0.000111351026173 Saurimo, Angola
0.000111307204251 Marcillac, France
0.000111278552502 Grand Junction Regional, United States
0.00011124259255 Valley Intl, United States
0.00011123798628 Ardabil Airport, Iran
0.000111229182976 Mwanza, Tanzania
0.000111207956623 Ourilandia do Norte Airport, Brazil
0.000111166469285 Piedras Negras Intl, Mexico
0.000111045576058 Jiayuguan Airport, China
0.000111005612628 Smithers, Canada
0.000110975160444 Ain Arnat Airport, Algeria
0.000110936048735 Nain Airport, Canada
0.000110776067824 Aspen Pitkin County Sardy Field, United States
0.000110665675253 London, Canada
0.000110453610837 Wolter Monginsidi, Indonesia
0.000110414071136 Rurrenabaque Airport, Bolivia
0.000110243219728 Wilkes Barre Scranton Intl, United States
0.000110196131152 Jing Gang Shan Airport, China
0.000110070475753 Gerrard Smith Intl, Cayman Islands
0.000109953936819 Yenbo, Saudi Arabia
0.000109927078954 Arenal Airport, Costa Rica
0.000109831140869 Sohag International, Egypt
0.000109818086612 Batumi, Georgia
0.000109718838444 La Palma, Spain
0.0001096081938 Amboseli Airport, Kenya
0.0001096081938 Ukunda Airport, Kenya
0.000109538529916 Cheddi Jagan Intl, Guyana
0.000109530291969 Fort Simpson, Canada
0.000109426503162 Hasvik, Norway
0.000109404892079 Aomori, Japan
0.000109391905229 Xoxocotlan Intl, Mexico
0.00010938069876 Lar Airport, Iran
0.000109355316995 Takamatsu, Japan
0.000109297583745 Losuia Airport, Papua New Guinea
0.000109297583745 Misima Island Airport, Papua New Guinea
0.000109237672734 Playa De Oro Intl, Mexico
0.000109151092136 Khajuraho, India
0.000109118923838 Charlottetown, Canada
0.000109047628155 Udaipur, India
0.000108811386037 Mc Allen Miller Intl, United States
0.000108781258277 High Level, Canada
0.000108781258277 Rainbow Lake Airport, Canada
0.000108633467982 Dera Ismael Khan Airport, Pakistan
0.000108549827949 Woodbourne, New Zealand
0.000108549827949 Tauranga, New Zealand
0.000108549827949 New Plymouth, New Zealand
0.000108549827949 Napier, New Zealand
0.000108507935048 Zenata, Algeria
0.000108225470288 Leh, India
0.000108198411224 Vieques Airport, Puerto Rico
0.000108195746645 Porbandar, India
0.000108144882166 Paro, Bhutan
0.000108121686767 Lanseria, South Africa
0.000108094231705 Conceicao Do Araguaia, Brazil
0.000107970928949 Port Moller Airport, United States
0.000107952878166 Inhambane, Mozambique
0.000107576751751 Dnipropetrovsk Intl, Ukraine
0.000107547999402 Dubbo, Australia
0.000107395416468 Axum, Ethiopia
0.000107296623792 Tomsk Bogashevo Airport, Russia
0.000107266340771 Charles M Schulz Sonoma Co, United States
0.000107252170163 Bloemfontein Intl, South Africa
0.000107246755181 Jimma, Ethiopia
0.000107246755181 Gambella, Ethiopia
0.000107163574386 Begishevo, Russia
0.000107155308793 Madurai, India
0.000107118884091 Eelde, Netherlands
0.000107017847874 Sialkot Airport, Pakistan
0.000106856630979 Albury, Australia
0.000106832266097 Radin Inten II (Branti) Airport, Indonesia
0.000106809987857 Amaury Feitosa Tomaz Airport, Brazil
0.000106780186772 Capital City, United States
0.000106770804933 Charlottesville-Albemarle, United States
0.000106770360183 Bordj Badji Mokhtar Airport, Algeria
0.000106749018728 Dipolog, Philippines
0.000106730368195 Red Devil Airport, United States
0.000106678603335 Goodnews Airport, United States
0.000106678603335 Marshall Don Hunter Sr. Airport, United States
0.000106624899594 Depati Amir, Indonesia
0.000106479791924 Moranbah Airport, Australia
0.000106417533092 Sultan Thaha, Indonesia
0.000106382653559 George, South Africa
0.000106364999176 Camilo Daza, Colombia
0.000106356949768 Gulfport-Biloxi, United States
0.00010633444694 Innsbruck, Austria
0.000106316078169 Annaba, Algeria
0.000106304490735 Laredo Intl, United States
0.000106283382976 Araxos, Greece
0.000106125504467 Jujuy, Argentina
0.000106112215322 Mario Ribeiro, Brazil
0.000106005319949 Bangor Intl, United States
0.000105973369097 Havre City Co, United States
0.000105926795444 Ignacio Agramonte Intl, Cuba
0.000105880548034 Goroka, Papua New Guinea
0.000105775733416 Kapuskasing, Canada
0.000105770215696 Hermanos Serdan Intl, Mexico
0.000105762335495 Namsos Høknesøra Airport, Norway
0.000105712773331 Churchill Falls Airport, Canada
0.000105706082101 Sulaymaniyah International Airport, Iraq
0.000105583564758 Kasos, Greece
0.000105578071569 Eloy Alfaro Intl, Ecuador
0.000105428635505 Guanambi Airport, Brazil
0.000105428033901 St Pierre, Saint Pierre and Miquelon
0.000105413440329 Hemavan Airport, Sweden
0.000105387900734 Anahim Lake Airport, Canada
0.000105387900734 Bella Coola Airport, Canada
0.000105327456264 Marília Airport, Brazil
0.000105323499146 Zhoushan Airport, China
0.000105214837076 Oranjemund Airport, Namibia
0.000105166872987 Aracatuba, Brazil
0.00010507642674 Tarapacá Airport, Colombia
0.00010507642674 La Pedrera Airport, Colombia
0.000104972984789 Gan Island Airport, Maldives
0.000104972984789 Kaadedhdhoo, Maldives
0.000104972984789 Kadhdhoo Airport, Maldives
0.000104972984789 Kooddoo, Maldives
0.000104954720114 Ngaoundere, Cameroon
0.00010485054849 Buka Airport, Papua New Guinea
0.00010485054849 Kavieng Airport, Papua New Guinea
0.000104561388614 Hodeidah Intl, Yemen
0.000104479138049 Westerland Sylt, Germany
0.000104424186699 Rhinelander Oneida County Airport, United States
0.000104424186699 Jamestown Regional Airport, United States
0.000104424186699 Falls Intl, United States
0.000104424186699 Brainerd Lakes Rgnl, United States
0.000104424186699 Ford Airport, United States
0.000104424186699 Devils Lake Regional Airport, United States
0.000104423819711 Valle Del Fuerte Intl, Mexico
0.000104386203144 Mekoryuk Airport, United States
0.000104377644707 Goleniow, Poland
0.000104075401231 Xilinhot Airport, China
0.000104000045246 Turku, Finland
0.000103915150394 Corumba Intl, Brazil
0.000103760266086 Ouzinkie Airport, United States
0.000103760266086 Old Harbor Airport, United States
0.000103710064677 Akiak Airport, United States
0.000103580507125 Fukue, Japan
0.000103527558707 Tajin, Mexico
0.0001034907996 Yulin Airport, China
0.000103351520147 Grand Forks Intl, United States
0.000103307759714 Muren Airport, Mongolia
0.000103307759714 Dalanzadgad Airport, Mongolia
0.00010328005411 Humera Airport, Ethiopia
0.000103259374251 Buon Ma Thuot Airport, Vietnam
0.000103156975875 Vias, France
0.000103068161819 Rio Grande, Brazil
0.000102902333935 Araguaina Airport, Brazil
0.000102830000419 Labuan, Malaysia
0.000102795035577 Arcata, United States
0.000102706964159 Cheongju International Airport, South Korea
0.000102705923965 Surat Thani, Thailand
0.000102648662622 Al Najaf International Airport, Iraq
0.000102647448402 Pantelleria, Italy
0.000102505668121 Cotopaxi International Airport, Ecuador
0.000102476348987 Heringsdorf Airport, Germany
0.000102370988626 Mobile Rgnl, United States
0.000102356463839 Yibin, China
0.000102182129352 Chautauqua County-Jamestown, United States
0.000102182129352 Bradford Regional Airport, United States
0.000102182129352 DuBois Regional Airport, United States
0.000102182129352 Franklin, United States
0.000102157628797 Soummam, Algeria
0.000102080311323 Lashio, Burma
0.000102064745726 Eglin Afb, United States
0.000101965633796 Kittila, Finland
0.000101964461579 General Rivadeneira Airport, Ecuador
0.000101963343444 Cabinda, Angola
0.000101938528152 Daegu Ab, South Korea
0.000101932176143 Amarais Airport, Brazil
0.000101893066835 Ravensthorpe Airport, Australia
0.000101870427501 Le Palyvestre, France
0.000101865613414 Antonio Narino, Colombia
0.000101714548546 Presidente Joao Suassuna, Brazil
0.000101695050536 Rahadi Usman, Indonesia
0.000101666659329 Jiamusi Airport, China
0.000101482236835 Kangiqsualujjuaq (Georges River) Airport, Canada
0.000101463622678 Bugulma Airport, Russia
0.000101447983575 Diyarbakir, Turkey
0.000101447983575 Elazig, Turkey
0.00010141596601 Kvernberget, Norway
0.000101380025964 Menongue, Angola
0.000101380025964 Huambo, Angola
0.000101380025964 Kuito, Angola
0.000101380025964 Catumbela Airport, Angola
0.00010136819544 Zweibruecken, Germany
0.000101351991906 Tindouf, Algeria
0.000101351991906 Béchar Boudghene Ben Ali Lotfi Airport, Algeria
0.000101340180708 Durango Intl, Mexico
0.000101307025859 Kostanay West Airport, Kazakhstan
0.000101225147235 Mulu, Malaysia
0.000101212113116 Fort Chipewyan, Canada
0.00010119972793 Levaldigi, Italy
0.000101184588355 Ittoqqortoormiit Heliport, Greenland
0.000101178708956 Qiqihar Sanjiazi Airport, China
0.000101156626035 Marau Airport, Solomon Islands
0.000101156626035 Auki Airport, Solomon Islands
0.000101156626035 Fera/Maringe Airport, Solomon Islands
0.000101156626035 Afutara Airport, Solomon Islands
0.000101156626035 Santa Cruz/Graciosa Bay/Luova Airport, Solomon Islands
0.000101156626035 Gatokae Airport, Solomon Islands
0.000101156626035 Ramata Airport, Solomon Islands
0.000101131959599 Astrakhan, Russia
0.000101068855205 Chuathbaluk Airport, United States
0.000101031355361 Austin Straubel Intl, United States
0.000100999810826 Tri-Cities Regional Airport, United States
0.000100994803603 Ciudad del Este, Paraguay
0.000100982971889 Altoona Blair Co, United States
0.000100982971889 John Murtha Johnstown-Cambria County Airport, United States
0.000100961762105 Jodhpur, India
0.000100804458593 Presidente Nicolau Lobato Intl, East Timor
0.000100801808498 Emerald, Australia
0.000100602172514 Chiang Rai Intl, Thailand
0.000100542969259 La Roche, France
0.000100483147554 Cloncurry Airport, Australia
0.000100378880467 Pavlodar, Kazakhstan
0.000100345263975 Bismarck Municipal Airport, United States
0.000100345263975 Minot Intl, United States
0.000100344510182 Sitia, Greece
0.000100285817758 Metz Nancy Lorraine, France
0.000100269391827 Lubeck Blankensee, Germany
0.000100196776607 Salt Cay Airport, Turks and Caicos Islands
0.000100196776607 South Caicos, Turks and Caicos Islands
0.000100159030568 Fabio Alberto Leon Bentley, Colombia
0.000100120477009 Long Banga Airport, Malaysia
0.000100081304254 Watertown Regional Airport, United States
9.9974399189e-05 Toledo, United States
9.99628567709e-05 Altay Airport, China
9.98779719869e-05 Miyako, Japan
9.94809945313e-05 Sultan Abdul Halim, Malaysia
9.94809945313e-05 Sultan Mahmud, Malaysia
9.94670977769e-05 Sayun International Airport, Yemen
9.94256755475e-05 Valladolid, Spain
9.94155084831e-05 Osmany Intl, Bangladesh
9.93850711215e-05 King Island Airport, Australia
9.93373209898e-05 Fergana Airport, Uzbekistan
9.92696445549e-05 Sydney, Canada
9.92432213324e-05 Kegaska Airport, Canada
9.91352763359e-05 Mataveri Intl, Chile
9.90375192537e-05 Gillam Airport, Canada
9.90289600615e-05 Campo Dos Bugres, Brazil
9.89977511377e-05 Lauro Carneiro De Loyola, Brazil
9.89958088072e-05 Wilmington Intl, United States
9.89936450512e-05 E T Joshua, Saint Vincent and the Grenadines
9.89541844037e-05 Uberaba, Brazil
9.89125151441e-05 Hanamaki, Japan
9.88537894137e-05 Grande Prairie, Canada
9.88490617557e-05 Saarbrucken, Germany
9.88213217315e-05 Vilo Acuna Intl, Cuba
9.87358655471e-05 Pobedilovo Airport, Russia
9.86983019142e-05 Barnaul, Russia
9.86328723426e-05 Moruya Airport, Australia
9.85667118655e-05 General Leobardo C Ruiz Intl, Mexico
9.83426366114e-05 Uralsk, Kazakhstan
9.82259833596e-05 Kalymnos Island, Greece
9.81748389472e-05 Molokai, United States
9.80525165342e-05 Branson LLC, United States
9.80033306861e-05 Limnos, Greece
9.79677000637e-05 Barnstable Muni Boardman Polando Fld, United States
9.79628924007e-05 Governors Harbour, Bahamas
9.78245736637e-05 Loreto Intl, Mexico
9.77774755811e-05 Pointe Vele Airport, Wallis and Futuna
9.77189979883e-05 Queretaro Intercontinental, Mexico
9.77114037522e-05 Melilla, Spain
9.7682164073e-05 Van, Turkey
9.76675808741e-05 Pau Pyrenees, France
9.76279389546e-05 Duluth Intl, United States
9.76182556447e-05 Sinop Airport, Brazil
9.75687548066e-05 Rock Springs Sweetwater County Airport, United States
9.75687548066e-05 Gillette-Campbell County Airport, United States
9.74269106679e-05 Morgantown Muni Walter L Bill Hart Fld, United States
9.73677349125e-05 Basrah Intl, Iraq
9.7315280498e-05 Crown Point, Trinidad and Tobago
9.68276171666e-05 Port Macquarie Airport, Australia
9.66386331434e-05 Josefa Camejo, Venezuela
9.6479332786e-05 Granada, Spain
9.64586280562e-05 Takapoto, French Polynesia
9.64511030361e-05 Sand Point Airport, United States
9.64511030361e-05 Homer, United States
9.64511030361e-05 Cold Bay, United States
9.64003334002e-05 Diqing Airport, China
9.62418607634e-05 Dali, China
9.62392385313e-05 Virgin Gorda Airport, British Virgin Islands
9.62174149011e-05 Cape Lisburne Lrrs, United States
9.6149017846e-05 City of Derry, United Kingdom
9.61088642073e-05 Łódź Władysław Reymont Airport, Poland
9.60729400943e-05 Tufi Airport, Papua New Guinea
9.60548642711e-05 Kumasi Airport, Ghana
9.59770152185e-05 Tsushima, Japan
9.5844472483e-05 Floro, Norway
9.58300545315e-05 Lincoln, United States
9.57874754896e-05 Liege, Belgium
9.57007051513e-05 Balimo Airport, Papua New Guinea
9.56186919453e-05 Sao Felix do Araguaia Airport, Brazil
9.5607698176e-05 Halmstad, Sweden
9.55647256501e-05 Chalkyitsik Airport, United States
9.55105477187e-05 Perugia, Italy
9.55094332444e-05 Magong, Taiwan
9.55094332444e-05 Shang Yi, Taiwan
9.52731468117e-05 Hotan, China
9.52494942474e-05 Kalmar, Sweden
9.5224192766e-05 Lichinga, Mozambique
9.52034997469e-05 Izhevsk Airport, Russia
9.51643411847e-05 Kuantan, Malaysia
9.51001457456e-05 Dumaguete, Philippines
9.51001457456e-05 Legazpi, Philippines
